Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,ENA_first_public,ENA-LAST-UPDATE,Scientific_Name,ENA_first_public,ENA_last_update,INSDC_center_alias
ERR4775628,WGS,101,112543997,PRJEB37924,SAMEA7501155,62070090,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645464,SAMEA7501155,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:18Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:19:00Z,1,SAMEA7501155,ibs_103,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_103,2020-10-30T04:07:59Z,2020-10-29T18:50:18Z,human metagenome,,,
ERR4775629,WGS,101,209235034,PRJEB37924,SAMEA7501156,114410547,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645465,SAMEA7501156,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:18Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:51:00Z,1,SAMEA7501156,ibs_104,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_104,2020-10-30T04:07:59Z,2020-10-29T18:50:18Z,human metagenome,,,
ERR4775630,WGS,101,184148553,PRJEB37924,SAMEA7501157,100516849,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645466,SAMEA7501157,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:18Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501157,ibs_105,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_105,2020-10-30T04:07:59Z,2020-10-29T18:50:18Z,human metagenome,,,
ERR4775631,WGS,101,176998056,PRJEB37924,SAMEA7501158,92154650,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645467,SAMEA7501158,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501158,ibs_106,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_106,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775632,WGS,101,140222138,PRJEB37924,SAMEA7501159,71921317,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645468,SAMEA7501159,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501159,ibs_107,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_107,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775633,WGS,101,216692874,PRJEB37924,SAMEA7501160,116169960,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645469,SAMEA7501160,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501160,ibs_108,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_108,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775634,WGS,101,195640939,PRJEB37924,SAMEA7501161,105578824,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645470,SAMEA7501161,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501161,ibs_109,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_109,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775635,WGS,101,61686962,PRJEB37924,SAMEA7501162,33997248,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645471,SAMEA7501162,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501162,ibs_110,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_110,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775636,WGS,101,143977419,PRJEB37924,SAMEA7501163,81349268,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645472,SAMEA7501163,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501163,ibs_111,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_111,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775637,WGS,101,172081477,PRJEB37924,SAMEA7501164,94786938,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645473,SAMEA7501164,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501164,ibs_112,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_112,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775638,WGS,101,141293344,PRJEB37924,SAMEA7501165,75757566,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645474,SAMEA7501165,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501165,ibs_113,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_113,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775639,WGS,101,172050773,PRJEB37924,SAMEA7501166,86906021,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645475,SAMEA7501166,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501166,ibs_114,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_114,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775640,WGS,101,189860002,PRJEB37924,SAMEA7501167,102083536,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645476,SAMEA7501167,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501167,ibs_115,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_115,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775641,WGS,101,190902221,PRJEB37924,SAMEA7501169,102906937,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645477,SAMEA7501169,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501169,ibs_116,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_116,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775642,WGS,101,45133668,PRJEB37924,SAMEA7501170,25703134,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645478,SAMEA7501170,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501170,ibs_117,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_117,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775643,WGS,101,179924026,PRJEB37924,SAMEA7501171,98411049,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645479,SAMEA7501171,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501171,ibs_118,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_118,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775644,WGS,101,23236666,PRJEB37924,SAMEA7501172,15324598,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645480,SAMEA7501172,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501172,ibs_119,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_119,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775645,WGS,101,164005921,PRJEB37924,SAMEA7501173,86969800,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645481,SAMEA7501173,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501173,ibs_120,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_120,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775646,WGS,101,165447898,PRJEB37924,SAMEA7501174,85117861,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645482,SAMEA7501174,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501174,ibs_121,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_121,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775647,WGS,101,162082679,PRJEB37924,SAMEA7501175,88768527,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645483,SAMEA7501175,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501175,ibs_122,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_122,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775648,WGS,101,288135729,PRJEB37924,SAMEA7501176,153951403,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645484,SAMEA7501176,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501176,ibs_123,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_123,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775649,WGS,101,171635562,PRJEB37924,SAMEA7501177,85400371,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645485,SAMEA7501177,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501177,ibs_124,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_124,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775650,WGS,101,226860039,PRJEB37924,SAMEA7501178,123124958,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645486,SAMEA7501178,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501178,ibs_125,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_125,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775651,WGS,101,130494222,PRJEB37924,SAMEA7501179,76955647,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645487,SAMEA7501179,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501179,ibs_126,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_126,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775652,WGS,101,173069560,PRJEB37924,SAMEA7501180,90839990,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645488,SAMEA7501180,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501180,ibs_127,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_127,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775653,WGS,101,188976050,PRJEB37924,SAMEA7501181,97437073,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645489,SAMEA7501181,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501181,ibs_128,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_128,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775654,WGS,101,141140228,PRJEB37924,SAMEA7501182,78285573,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645490,SAMEA7501182,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501182,ibs_129,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_129,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775655,WGS,101,115083642,PRJEB37924,SAMEA7501183,64732689,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645491,SAMEA7501183,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501183,ibs_130,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_130,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775656,WGS,101,83791721,PRJEB37924,SAMEA7501184,49503998,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645492,SAMEA7501184,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:30:00Z,1,SAMEA7501184,ibs_131,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_131,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
ERR4775657,WGS,101,178912006,PRJEB37924,SAMEA7501185,98700385,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645493,SAMEA7501185,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:31:00Z,1,SAMEA7501185,ibs_132,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_132,2020-10-30T04:07:59Z,2020-10-29T18:50:19Z,human metagenome,,,
